ref_date,user_source,msgid,title,int_page_read_user,int_page_read_count,ori_page_read_user,ori_page_read_count,share_user,share_count,add_to_fav_user,add_to_fav_count
2018/4/19,0,2247495326_1,锌市 | 从多角度分析昨日锌价暴跌原因及未来展望,9,10,0,0,0,0,0,0
2018/4/20,0,2247495427_5,价格 | 2018.4.20有色金属内外盘期现货价格及一周加工费汇总(铜/铅/锌/金/银等),191,204,0,0,2,2,1,1
2018/4/20,0,2247495427_4,简讯 | 2018.4.20有色金属及原材料市场新闻速递,60,62,0,0,1,1,0,0
2018/4/20,0,2247495427_3,市场 | ”妖风”到头了？外盘工业金属全面回落,113,118,0,0,3,3,0,0
2018/4/20,0,2247495427_2,铜市 | 必和必拓：从十方面分析为何铜将成为极具吸引力的大宗商品,179,188,0,0,18,27,1,1
2018/4/20,0,2247495427_1,外媒 | 一些中国锌冶炼厂在价格下跌及加工费较低时提出停产检修,1012,1094,0,0,50,60,7,7
2018/4/20,0,2247495402_5,价格 | 2018.4.19有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),53,57,0,0,0,0,0,0
2018/4/20,0,2247495402_4,简讯 | 2018.4.19有色金属及原材料市场新闻速递,10,10,0,0,0,0,0,0
2018/4/20,0,2247495402_3,企业 | 五矿有色铜铅锌产业基地铅精炼及稀贵综合回收项目正式开工,79,82,0,0,2,2,0,0
2018/4/20,0,2247495402_2,市场 | 美俄争锋持续发酵引工业金属狂欢，金属普涨,105,116,0,0,5,8,0,0
2018/4/20,0,2247495402_1,海关 | 生态环境部：将禁止进口冶炼渣、废五金类等16个品种固体废物,131,139,0,0,9,11,1,1
2018/4/20,0,2247495384_5,价格 | 2018.4.18有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),5,5,0,0,0,0,0,0
2018/4/20,0,2247495384_4,简讯 | 2018.4.18有色金属及原材料市场新闻速递,2,2,0,0,0,0,0,0
2018/4/20,0,2247495384_3,地勘 | 7000多万吨！贵州将成为世界级锰矿资源富集区！,20,20,0,0,0,0,0,0
2018/4/20,0,2247495384_2,环保 | 一图读懂环保机构7次变革,1,1,0,0,0,0,0,0
2018/4/20,0,2247495384_1,铜市 | 我国又一阴极铜在LME成功注册,15,15,0,0,0,0,0,0
2018/4/20,0,2247495370_5,价格 | 2018.4.17有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),2,2,0,0,0,0,0,0
2018/4/20,0,2247495370_4,简讯 | 2018.4.17有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/20,0,2247495370_3,环保 | 四川将对钢铁煤炭有色等行业开展安全生产执法检查,15,15,0,0,0,0,0,0
2018/4/20,0,2247495370_2,铜市 | 一季度表现惨淡，二季度静待反弹,2,2,0,0,0,0,0,0
2018/4/20,0,2247495370_1,企业 | 不足2亿入股国企，长袖善舞控盘千亿资产—洛阳钼业背后的故事,11,11,0,0,0,0,0,0
2018/4/20,0,2247495350_5,价格 | 2018.4.16有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),0,0,0,0,0,0,0,0
2018/4/20,0,2247495350_4,简讯 | 2018.4.16有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/20,0,2247495350_3,环球 | 美国决定对韩国多家钢铁企业征收反倾销关税,0,0,0,0,0,0,0,0
2018/4/20,0,2247495350_2,环球 | 韦丹塔旗下KCM铜钴矿将扩产，国内需求拉动下印度也来非洲抢矿了,2,2,0,0,0,0,0,0
2018/4/20,0,2247495350_1,海关 | 海关彻查“洋垃圾”，高压督查或成常态,2,3,0,0,0,0,0,0
2018/4/20,0,2247495336_3,鉴赏 | 各种被当成陨石的矿物，看看有多少,1,1,0,0,0,0,0,0
2018/4/20,0,2247495336_2,铝市 | 不可抗力大砍铝供应 铝市会否重演钴市风云,1,1,0,0,0,0,0,0
2018/4/20,0,2247495336_1,环球 | 我国又一矿产储量曾雄踞榜首，如今可开采年限已不足20年,15,16,0,0,0,0,0,0
2018/4/20,0,2247495332_3,市场 | 一周有色金属内外盘价格走势及矿产加工费,1,2,0,0,0,0,0,0
2018/4/20,0,2247495332_2,环球 | 商务部：扩大开放举措与贸易摩擦无关,0,0,0,0,0,0,0,0
2018/4/20,0,2247495332_1,回顾 | 刚果金调研随笔：15万美元2年赚2亿的“淘矿”神话还在吗？,3,3,0,0,0,0,0,0
2018/4/21,0,2247495431_3,市场 | 一周有色金属内外盘价格走势及矿产加工费,125,135,0,0,3,4,0,0
2018/4/21,0,2247495431_2,环球 | 钢铁关税生效在即 欧洲计划对美让步、一致对华,90,91,0,0,0,0,0,0
2018/4/21,0,2247495431_1,回顾 | 上天的“弃儿”or“宠儿”？西藏矿产震惊世界，开采却让人望而却步,484,504,0,0,8,9,1,3
2018/4/21,0,2247495427_5,价格 | 2018.4.20有色金属内外盘期现货价格及一周加工费汇总(铜/铅/锌/金/银等),48,53,0,0,0,0,0,0
2018/4/21,0,2247495427_4,简讯 | 2018.4.20有色金属及原材料市场新闻速递,21,21,0,0,0,0,0,0
2018/4/21,0,2247495427_3,市场 | ”妖风”到头了？外盘工业金属全面回落,13,15,0,0,1,1,0,0
2018/4/21,0,2247495427_2,铜市 | 必和必拓：从十方面分析为何铜将成为极具吸引力的大宗商品,26,28,0,0,3,3,2,2
2018/4/21,0,2247495427_1,外媒 | 一些中国锌冶炼厂在价格下跌及加工费较低时提出停产检修,213,225,0,0,7,7,2,2
2018/4/21,0,2247495402_5,价格 | 2018.4.19有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),1,1,0,0,0,0,0,0
2018/4/21,0,2247495402_4,简讯 | 2018.4.19有色金属及原材料市场新闻速递,2,2,0,0,0,0,0,0
2018/4/21,0,2247495402_3,企业 | 五矿有色铜铅锌产业基地铅精炼及稀贵综合回收项目正式开工,38,40,0,0,1,2,1,1
2018/4/21,0,2247495402_2,市场 | 美俄争锋持续发酵引工业金属狂欢，金属普涨,24,25,0,0,3,3,0,0
2018/4/21,0,2247495402_1,海关 | 生态环境部：将禁止进口冶炼渣、废五金类等16个品种固体废物,13,14,0,0,0,0,0,0
2018/4/21,0,2247495384_5,价格 | 2018.4.18有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),2,2,0,0,0,0,0,0
2018/4/21,0,2247495384_4,简讯 | 2018.4.18有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/21,0,2247495384_3,地勘 | 7000多万吨！贵州将成为世界级锰矿资源富集区！,4,4,0,0,0,0,0,0
2018/4/21,0,2247495384_2,环保 | 一图读懂环保机构7次变革,2,2,0,0,0,0,0,0
2018/4/21,0,2247495384_1,铜市 | 我国又一阴极铜在LME成功注册,15,15,0,0,0,0,1,1
2018/4/21,0,2247495370_5,价格 | 2018.4.17有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),1,1,0,0,0,0,0,0
2018/4/21,0,2247495370_4,简讯 | 2018.4.17有色金属及原材料市场新闻速递,1,1,0,0,0,0,0,0
2018/4/21,0,2247495370_3,环保 | 四川将对钢铁煤炭有色等行业开展安全生产执法检查,1,1,0,0,0,0,0,0
2018/4/21,0,2247495370_2,铜市 | 一季度表现惨淡，二季度静待反弹,1,1,0,0,0,0,0,0
2018/4/21,0,2247495370_1,企业 | 不足2亿入股国企，长袖善舞控盘千亿资产—洛阳钼业背后的故事,5,5,0,0,1,1,1,1
2018/4/21,0,2247495350_5,价格 | 2018.4.16有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),2,2,0,0,0,0,0,0
2018/4/21,0,2247495350_4,简讯 | 2018.4.16有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/21,0,2247495350_3,环球 | 美国决定对韩国多家钢铁企业征收反倾销关税,0,0,0,0,0,0,0,0
2018/4/21,0,2247495350_2,环球 | 韦丹塔旗下KCM铜钴矿将扩产，国内需求拉动下印度也来非洲抢矿了,1,1,0,0,0,0,0,0
2018/4/21,0,2247495350_1,海关 | 海关彻查“洋垃圾”，高压督查或成常态,2,2,0,0,0,0,0,0
2018/4/21,0,2247495336_3,鉴赏 | 各种被当成陨石的矿物，看看有多少,2,2,0,0,0,0,0,0
2018/4/21,0,2247495336_2,铝市 | 不可抗力大砍铝供应 铝市会否重演钴市风云,1,1,0,0,0,0,0,0
2018/4/21,0,2247495336_1,环球 | 我国又一矿产储量曾雄踞榜首，如今可开采年限已不足20年,6,6,0,0,0,0,0,0
2018/4/22,0,2247495432_3,超全！图解34种采矿方法（值得收藏）,210,220,0,0,14,14,13,13
2018/4/22,0,2247495432_2,趣闻 | 世界上黄金总量，颠覆你的直觉！,201,210,0,0,10,13,0,0
2018/4/22,0,2247495432_1,盘点 | 近几年中国找矿20大发现，个个世界规模，你知道几个？,418,429,0,0,18,18,6,6
2018/4/22,0,2247495431_3,市场 | 一周有色金属内外盘价格走势及矿产加工费,40,46,0,0,0,0,0,0
2018/4/22,0,2247495431_2,环球 | 钢铁关税生效在即 欧洲计划对美让步、一致对华,16,16,0,0,0,0,0,0
2018/4/22,0,2247495431_1,回顾 | 上天的“弃儿”or“宠儿”？西藏矿产震惊世界，开采却让人望而却步,178,183,0,0,6,6,2,2
2018/4/22,0,2247495427_5,价格 | 2018.4.20有色金属内外盘期现货价格及一周加工费汇总(铜/铅/锌/金/银等),27,33,0,0,0,0,0,0
2018/4/22,0,2247495427_4,简讯 | 2018.4.20有色金属及原材料市场新闻速递,3,3,0,0,0,0,0,0
2018/4/22,0,2247495427_3,市场 | ”妖风”到头了？外盘工业金属全面回落,4,4,0,0,0,0,0,0
2018/4/22,0,2247495427_2,铜市 | 必和必拓：从十方面分析为何铜将成为极具吸引力的大宗商品,19,22,0,0,0,0,1,1
2018/4/22,0,2247495427_1,外媒 | 一些中国锌冶炼厂在价格下跌及加工费较低时提出停产检修,65,66,0,0,2,2,1,1
2018/4/22,0,2247495402_5,价格 | 2018.4.19有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),4,5,0,0,0,0,0,0
2018/4/22,0,2247495402_4,简讯 | 2018.4.19有色金属及原材料市场新闻速递,1,1,0,0,0,0,0,0
2018/4/22,0,2247495402_3,企业 | 五矿有色铜铅锌产业基地铅精炼及稀贵综合回收项目正式开工,20,20,0,0,0,0,0,0
2018/4/22,0,2247495402_2,市场 | 美俄争锋持续发酵引工业金属狂欢，金属普涨,2,2,0,0,0,0,0,0
2018/4/22,0,2247495402_1,海关 | 生态环境部：将禁止进口冶炼渣、废五金类等16个品种固体废物,23,25,0,0,1,1,0,0
2018/4/22,0,2247495384_5,价格 | 2018.4.18有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),5,6,0,0,0,0,0,0
2018/4/22,0,2247495384_4,简讯 | 2018.4.18有色金属及原材料市场新闻速递,1,1,0,0,0,0,0,0
2018/4/22,0,2247495384_3,地勘 | 7000多万吨！贵州将成为世界级锰矿资源富集区！,1,1,0,0,0,0,0,0
2018/4/22,0,2247495384_2,环保 | 一图读懂环保机构7次变革,0,0,0,0,0,0,0,0
2018/4/22,0,2247495384_1,铜市 | 我国又一阴极铜在LME成功注册,7,7,0,0,1,1,0,0
2018/4/22,0,2247495370_5,价格 | 2018.4.17有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),0,0,0,0,0,0,0,0
2018/4/22,0,2247495370_4,简讯 | 2018.4.17有色金属及原材料市场新闻速递,1,1,0,0,0,0,0,0
2018/4/22,0,2247495370_3,环保 | 四川将对钢铁煤炭有色等行业开展安全生产执法检查,1,1,0,0,0,0,0,0
2018/4/22,0,2247495370_2,铜市 | 一季度表现惨淡，二季度静待反弹,0,0,0,0,0,0,0,0
2018/4/22,0,2247495370_1,企业 | 不足2亿入股国企，长袖善舞控盘千亿资产—洛阳钼业背后的故事,4,4,0,0,0,0,0,0
2018/4/22,0,2247495350_5,价格 | 2018.4.16有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),1,1,0,0,0,0,0,0
2018/4/22,0,2247495350_4,简讯 | 2018.4.16有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/22,0,2247495350_3,环球 | 美国决定对韩国多家钢铁企业征收反倾销关税,0,0,0,0,0,0,0,0
2018/4/22,0,2247495350_2,环球 | 韦丹塔旗下KCM铜钴矿将扩产，国内需求拉动下印度也来非洲抢矿了,1,1,0,0,0,0,0,0
2018/4/22,0,2247495350_1,海关 | 海关彻查“洋垃圾”，高压督查或成常态,0,0,0,0,0,0,0,0
2018/4/23,0,2247495448_5,价格 | 2018.4.23有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),240,251,0,0,5,6,0,0
2018/4/23,0,2247495448_4,简讯 | 2018.4.23有色金属及原材料市场新闻速递,47,48,0,0,0,0,0,0
2018/4/23,0,2247495448_3,企业 | 赤峰金剑铜业铜冶炼工艺升级搬迁改造项目破土动工,219,227,0,0,8,11,2,2
2018/4/23,0,2247495448_2,环保 | 生态环境部将启动第一轮环保巡视,84,85,0,0,2,5,1,1
2018/4/23,0,2247495448_1,市场 | 从“妖铝”到“妖锌”，一文看懂铜、铝、铅、锌等金属中长期走势,499,533,0,0,21,23,2,2
2018/4/23,0,2247495432_3,超全！图解34种采矿方法（值得收藏）,44,47,0,0,3,3,2,2
2018/4/23,0,2247495432_2,趣闻 | 世界上黄金总量，颠覆你的直觉！,62,64,0,0,4,4,0,0
2018/4/23,0,2247495432_1,盘点 | 近几年中国找矿20大发现，个个世界规模，你知道几个？,107,114,0,0,8,8,0,0
2018/4/23,0,2247495431_3,市场 | 一周有色金属内外盘价格走势及矿产加工费,18,18,0,0,0,0,0,0
2018/4/23,0,2247495431_2,环球 | 钢铁关税生效在即 欧洲计划对美让步、一致对华,5,5,0,0,0,0,0,0
2018/4/23,0,2247495431_1,回顾 | 上天的“弃儿”or“宠儿”？西藏矿产震惊世界，开采却让人望而却步,66,69,0,0,1,1,0,0
2018/4/23,0,2247495427_5,价格 | 2018.4.20有色金属内外盘期现货价格及一周加工费汇总(铜/铅/锌/金/银等),16,17,0,0,0,0,0,0
2018/4/23,0,2247495427_4,简讯 | 2018.4.20有色金属及原材料市场新闻速递,2,2,0,0,0,0,0,0
2018/4/23,0,2247495427_3,市场 | ”妖风”到头了？外盘工业金属全面回落,1,1,0,0,0,0,0,0
2018/4/23,0,2247495427_2,铜市 | 必和必拓：从十方面分析为何铜将成为极具吸引力的大宗商品,4,13,0,0,1,1,0,0
2018/4/23,0,2247495427_1,外媒 | 一些中国锌冶炼厂在价格下跌及加工费较低时提出停产检修,22,23,0,0,1,1,1,1
2018/4/23,0,2247495402_5,价格 | 2018.4.19有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),4,5,0,0,0,0,0,0
2018/4/23,0,2247495402_4,简讯 | 2018.4.19有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/23,0,2247495402_3,企业 | 五矿有色铜铅锌产业基地铅精炼及稀贵综合回收项目正式开工,4,4,0,0,0,0,0,0
2018/4/23,0,2247495402_2,市场 | 美俄争锋持续发酵引工业金属狂欢，金属普涨,0,0,0,0,0,0,0,0
2018/4/23,0,2247495402_1,海关 | 生态环境部：将禁止进口冶炼渣、废五金类等16个品种固体废物,6,6,0,0,0,0,0,0
2018/4/23,0,2247495384_5,价格 | 2018.4.18有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),3,4,0,0,0,0,0,0
2018/4/23,0,2247495384_4,简讯 | 2018.4.18有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/23,0,2247495384_3,地勘 | 7000多万吨！贵州将成为世界级锰矿资源富集区！,1,1,0,0,0,0,0,0
2018/4/23,0,2247495384_2,环保 | 一图读懂环保机构7次变革,0,0,0,0,0,0,0,0
2018/4/23,0,2247495384_1,铜市 | 我国又一阴极铜在LME成功注册,9,9,0,0,0,0,0,0
2018/4/23,0,2247495370_5,价格 | 2018.4.17有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),2,3,0,0,0,0,0,0
2018/4/23,0,2247495370_4,简讯 | 2018.4.17有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/23,0,2247495370_3,环保 | 四川将对钢铁煤炭有色等行业开展安全生产执法检查,0,0,0,0,0,0,0,0
2018/4/23,0,2247495370_2,铜市 | 一季度表现惨淡，二季度静待反弹,0,0,0,0,0,0,0,0
2018/4/23,0,2247495370_1,企业 | 不足2亿入股国企，长袖善舞控盘千亿资产—洛阳钼业背后的故事,13,14,0,0,2,2,0,0
2018/4/24,0,2247495466_5,价格 | 2018.4.24有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),199,207,0,0,0,0,0,0
2018/4/24,0,2247495466_4,简讯 | 2018.4.24有色金属及原材料市场新闻速递,54,59,0,0,2,2,0,0
2018/4/24,0,2247495466_3,时事 | 只因手头缺钱 7人深夜盗取防城港一企业160余吨铜精矿,382,400,0,0,10,14,0,0
2018/4/24,0,2247495466_2,环保 | 生态环境部通报湖南一铅冶炼企业污染反弹问题督察情况,313,337,0,0,16,17,1,1
2018/4/24,0,2247495466_1,外媒 | BMI：预计未来非洲铜行业将出现积极增长,178,194,0,0,11,14,3,3
2018/4/24,0,2247495448_5,价格 | 2018.4.23有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),42,45,0,0,0,0,0,0
2018/4/24,0,2247495448_4,简讯 | 2018.4.23有色金属及原材料市场新闻速递,11,11,0,0,0,0,1,1
2018/4/24,0,2247495448_3,企业 | 赤峰金剑铜业铜冶炼工艺升级搬迁改造项目破土动工,55,60,0,0,2,3,1,1
2018/4/24,0,2247495448_2,环保 | 生态环境部将启动第一轮环保巡视,25,26,0,0,1,1,0,0
2018/4/24,0,2247495448_1,市场 | 从“妖铝”到“妖锌”，一文看懂铜、铝、铅、锌等金属中长期走势,100,106,0,0,3,3,3,3
2018/4/24,0,2247495432_3,超全！图解34种采矿方法（值得收藏）,12,13,0,0,1,1,1,1
2018/4/24,0,2247495432_2,趣闻 | 世界上黄金总量，颠覆你的直觉！,5,5,0,0,0,0,0,0
2018/4/24,0,2247495432_1,盘点 | 近几年中国找矿20大发现，个个世界规模，你知道几个？,16,16,0,0,2,2,0,0
2018/4/24,0,2247495431_3,市场 | 一周有色金属内外盘价格走势及矿产加工费,2,5,0,0,1,1,0,0
2018/4/24,0,2247495431_2,环球 | 钢铁关税生效在即 欧洲计划对美让步、一致对华,1,1,0,0,0,0,0,0
2018/4/24,0,2247495431_1,回顾 | 上天的“弃儿”or“宠儿”？西藏矿产震惊世界，开采却让人望而却步,8,9,0,0,1,1,0,0
2018/4/24,0,2247495427_5,价格 | 2018.4.20有色金属内外盘期现货价格及一周加工费汇总(铜/铅/锌/金/银等),1,1,0,0,0,0,0,0
2018/4/24,0,2247495427_4,简讯 | 2018.4.20有色金属及原材料市场新闻速递,1,1,0,0,0,0,0,0
2018/4/24,0,2247495427_3,市场 | ”妖风”到头了？外盘工业金属全面回落,0,0,0,0,0,0,0,0
2018/4/24,0,2247495427_2,铜市 | 必和必拓：从十方面分析为何铜将成为极具吸引力的大宗商品,2,2,0,0,0,0,0,0
2018/4/24,0,2247495427_1,外媒 | 一些中国锌冶炼厂在价格下跌及加工费较低时提出停产检修,11,11,0,0,1,1,0,0
2018/4/24,0,2247495402_5,价格 | 2018.4.19有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),1,1,0,0,0,0,0,0
2018/4/24,0,2247495402_4,简讯 | 2018.4.19有色金属及原材料市场新闻速递,1,1,0,0,0,0,0,0
2018/4/24,0,2247495402_3,企业 | 五矿有色铜铅锌产业基地铅精炼及稀贵综合回收项目正式开工,1,1,0,0,0,0,0,0
2018/4/24,0,2247495402_2,市场 | 美俄争锋持续发酵引工业金属狂欢，金属普涨,1,1,0,0,0,0,0,0
2018/4/24,0,2247495402_1,海关 | 生态环境部：将禁止进口冶炼渣、废五金类等16个品种固体废物,90,98,0,0,6,6,0,0
2018/4/24,0,2247495384_5,价格 | 2018.4.18有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),0,0,0,0,0,0,0,0
2018/4/24,0,2247495384_4,简讯 | 2018.4.18有色金属及原材料市场新闻速递,0,0,0,0,0,0,0,0
2018/4/24,0,2247495384_3,地勘 | 7000多万吨！贵州将成为世界级锰矿资源富集区！,1,1,0,0,0,0,0,0
2018/4/24,0,2247495384_2,环保 | 一图读懂环保机构7次变革,0,0,0,0,0,0,0,0
2018/4/24,0,2247495384_1,铜市 | 我国又一阴极铜在LME成功注册,3,3,0,0,0,0,0,0
2018/4/25,0,2247495486_5,价格 | 2018.4.25有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),186,189,0,0,0,0,0,0
2018/4/25,0,2247495486_4,简讯 | 2018.4.25有色金属及原材料市场新闻速递,40,40,0,0,1,1,0,0
2018/4/25,0,2247495486_3,政策 | 浅析增值税率下调对金属行业的影响,142,149,0,0,8,8,2,2
2018/4/25,0,2247495486_2,外媒 | 从中国到加拿大的矿业公司都在世界第一大岛的选择,72,74,0,0,1,1,0,0
2018/4/25,0,2247495486_1,政策 | 工信部：将全面修订铜铝等有色行业规范及准入条件,237,264,0,0,17,21,0,0
2018/4/25,0,2247495466_5,价格 | 2018.4.24有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),52,55,0,0,0,0,0,0
2018/4/25,0,2247495466_4,简讯 | 2018.4.24有色金属及原材料市场新闻速递,17,18,0,0,0,0,0,0
2018/4/25,0,2247495466_3,时事 | 只因手头缺钱 7人深夜盗取防城港一企业160余吨铜精矿,155,161,0,0,2,2,0,0
2018/4/25,0,2247495466_2,环保 | 生态环境部通报湖南一铅冶炼企业污染反弹问题督察情况,134,143,0,0,4,6,0,0
2018/4/25,0,2247495466_1,外媒 | BMI：预计未来非洲铜行业将出现积极增长,70,77,0,0,6,6,1,1
2018/4/25,0,2247495448_5,价格 | 2018.4.23有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等),5,5,0,0,0,0,0,0
2018/4/25,0,2247495448_4,简讯 | 2018.4.23有色金属及原材料市场新闻速递,2,2,0,0,0,0,0,0
2018/4/25,0,2247495448_3,企业 | 赤峰金剑铜业铜冶炼工艺升级搬迁改造项目破土动工,11,12,0,0,0,0,0,0
2018/4/25,0,2247495448_2,环保 | 生态环境部将启动第一轮环保巡视,22,22,0,0,2,2,0,0
2018/4/25,0,2247495448_1,市场 | 从“妖铝”到“妖锌”，一文看懂铜、铝、铅、锌等金属中长期走势,19,20,0,0,0,0,0,0
2018/4/25,0,2247495432_3,超全！图解34种采矿方法（值得收藏）,5,5,0,0,1,1,0,0
2018/4/25,0,2247495432_2,趣闻 | 世界上黄金总量，颠覆你的直觉！,7,7,0,0,0,0,0,0
2018/4/25,0,2247495432_1,盘点 | 近几年中国找矿20大发现，个个世界规模，你知道几个？,9,9,0,0,0,0,0,0
2018/4/25,0,2247495431_3,市场 | 一周有色金属内外盘价格走势及矿产加工费,1,2,0,0,0,0,0,0
2018/4/25,0,2247495431_2,环球 | 钢铁关税生效在即 欧洲计划对美让步、一致对华,2,2,0,0,0,0,0,0
