ref_date,ref_hour,user_source,share_scene,share_count,share_user
2018/1/22,700,0,2,1,1
2018/1/22,800,0,1,1,1
2018/1/22,900,0,1,2,2
2018/1/22,900,0,5,2,1
2018/1/22,1000,0,1,1,1
2018/1/22,1000,0,2,1,1
2018/1/22,1000,0,5,1,1
2018/1/22,1200,0,1,1,1
2018/1/22,1300,0,1,1,1
2018/1/22,1400,0,1,2,2
2018/1/22,1400,0,2,1,1
2018/1/22,1500,0,1,5,5
2018/1/22,1500,0,2,2,1
2018/1/22,1600,0,1,16,11
2018/1/22,1600,0,2,11,8
2018/1/22,1600,0,5,1,1
2018/1/22,1700,0,1,16,13
2018/1/22,1700,0,2,3,3
2018/1/22,1800,0,1,6,6
2018/1/22,1800,0,2,8,6
2018/1/22,1900,0,1,14,10
2018/1/22,1900,0,2,2,1
2018/1/22,2000,0,1,3,3
2018/1/22,2000,0,2,7,6
2018/1/22,2000,0,5,1,1
2018/1/22,2100,0,1,11,8
2018/1/22,2100,0,2,2,2
2018/1/22,2100,0,5,1,1
2018/1/22,2200,0,1,5,5
2018/1/22,2200,0,2,3,3
2018/1/22,2300,0,1,5,5
2018/1/22,2300,0,2,2,2
2018/1/23,0,0,1,1,1
2018/1/23,0,0,5,1,1
2018/1/23,100,0,1,2,2
2018/1/23,400,0,2,1,1
2018/1/23,700,0,1,2,1
2018/1/23,700,0,2,3,2
2018/1/23,800,0,1,6,6
2018/1/23,900,0,1,5,3
2018/1/23,900,0,5,1,1
2018/1/23,1000,0,1,2,2
2018/1/23,1100,0,1,2,2
2018/1/23,1100,0,5,1,1
2018/1/23,1300,0,1,4,3
2018/1/23,1300,0,2,2,1
2018/1/23,1400,0,1,1,1
2018/1/23,1500,0,1,4,4
2018/1/23,1500,0,2,2,2
2018/1/23,1500,0,5,1,1
2018/1/23,1600,0,1,18,11
2018/1/23,1600,0,2,12,8
2018/1/23,1600,0,5,1,1
2018/1/23,1700,0,1,8,7
2018/1/23,1700,0,2,6,5
2018/1/23,1800,0,2,2,2
2018/1/23,1900,0,2,1,1
2018/1/23,2000,0,2,1,1
2018/1/23,2000,0,5,1,1
2018/1/23,2200,0,1,2,2
2018/1/23,2200,0,2,2,2
2018/1/23,2300,0,2,2,1
2018/1/24,0,0,1,2,1
2018/1/24,1000,0,1,6,5
2018/1/24,1000,0,2,1,1
2018/1/24,1100,0,1,2,2
2018/1/24,1200,0,1,1,1
2018/1/24,1500,0,1,1,1
2018/1/24,1600,0,1,4,4
2018/1/24,1600,0,2,1,1
2018/1/24,1600,0,5,4,2
2018/1/24,1700,0,1,22,7
2018/1/24,1700,0,2,13,9
2018/1/24,1700,0,5,1,1
2018/1/24,1800,0,1,3,2
2018/1/24,1800,0,2,2,2
2018/1/24,1900,0,1,1,1
2018/1/24,1900,0,2,1,1
2018/1/24,2000,0,1,2,2
2018/1/24,2100,0,1,1,1
2018/1/24,2100,0,2,1,1
2018/1/24,2200,0,1,2,2
2018/1/24,2300,0,2,1,1
2018/1/25,500,0,1,2,1
2018/1/25,700,0,2,1,1
2018/1/25,800,0,1,2,2
2018/1/25,900,0,1,1,1
2018/1/25,1000,0,5,1,1
2018/1/25,1100,0,1,1,1
2018/1/25,1100,0,2,2,1
2018/1/25,1200,0,1,3,3
2018/1/25,1200,0,2,1,1
2018/1/25,1400,0,1,1,1
2018/1/25,1400,0,2,1,1
2018/1/25,1500,0,1,9,9
2018/1/25,1500,0,2,12,9
2018/1/25,1500,0,5,2,1
2018/1/25,1600,0,1,15,9
2018/1/25,1600,0,2,12,9
2018/1/25,1600,0,5,3,2
2018/1/25,1700,0,1,7,6
2018/1/25,1700,0,2,2,2
2018/1/25,1700,0,5,1,1
2018/1/25,1800,0,1,11,4
2018/1/25,1800,0,2,3,3
2018/1/25,1900,0,1,1,1
2018/1/25,1900,0,2,1,1
2018/1/25,2000,0,1,3,3
2018/1/25,2000,0,2,2,2
2018/1/25,2000,0,5,1,1
2018/1/25,2100,0,2,1,1
2018/1/25,2200,0,1,5,4
2018/1/25,2300,0,1,4,4
2018/1/25,2300,0,2,1,1
2018/1/25,2300,0,5,1,1
2018/1/26,0,0,1,2,2
2018/1/26,200,0,1,3,2
2018/1/26,500,0,1,1,1
2018/1/26,500,0,5,1,1
2018/1/26,700,0,2,1,1
2018/1/26,800,0,1,1,1
2018/1/26,900,0,2,4,2
2018/1/26,900,0,5,1,1
2018/1/26,1000,0,1,3,1
2018/1/26,1000,0,5,1,1
2018/1/26,1200,0,1,3,2
2018/1/26,1400,0,1,1,1
2018/1/26,1500,0,1,18,9
2018/1/26,1500,0,2,12,8
2018/1/26,1500,0,5,1,1
2018/1/26,1600,0,1,15,13
2018/1/26,1600,0,2,5,4
2018/1/26,1600,0,5,2,2
2018/1/26,1700,0,1,4,3
2018/1/26,1700,0,2,1,1
2018/1/26,1800,0,1,2,2
2018/1/26,1900,0,1,2,2
2018/1/26,1900,0,2,1,1
2018/1/26,2000,0,1,3,2
2018/1/26,2000,0,2,1,1
2018/1/26,2100,0,1,2,2
2018/1/26,2200,0,1,1,1
2018/1/26,2200,0,2,3,3
2018/1/26,2300,0,1,12,4
2018/1/26,2300,0,2,1,1
2018/1/27,0,0,1,7,7
2018/1/27,0,0,2,5,5
2018/1/27,100,0,1,1,1
2018/1/27,100,0,2,1,1
2018/1/27,200,0,1,1,1
2018/1/27,300,0,1,2,1
2018/1/27,300,0,2,1,1
2018/1/27,400,0,2,1,1
2018/1/27,600,0,1,2,2
2018/1/27,600,0,2,2,2
2018/1/27,700,0,1,5,4
2018/1/27,700,0,2,1,1
2018/1/27,800,0,1,4,4
2018/1/27,900,0,1,6,4
2018/1/27,900,0,2,2,2
2018/1/27,1000,0,1,6,5
2018/1/27,1000,0,2,2,2
2018/1/27,1000,0,5,1,1
2018/1/27,1100,0,1,4,4
2018/1/27,1100,0,2,3,3
2018/1/27,1200,0,1,2,2
2018/1/27,1200,0,2,2,2
2018/1/27,1300,0,1,1,1
2018/1/27,1400,0,1,2,2
2018/1/27,1400,0,2,4,3
2018/1/27,1500,0,1,2,2
2018/1/27,1500,0,2,1,1
2018/1/27,1600,0,1,2,2
2018/1/27,1600,0,2,1,1
2018/1/27,1700,0,1,1,1
2018/1/27,1700,0,2,4,4
2018/1/27,1800,0,1,3,2
2018/1/27,1800,0,2,1,1
2018/1/27,1900,0,1,4,4
2018/1/27,1900,0,2,2,2
2018/1/27,2000,0,1,2,2
2018/1/27,2000,0,2,3,3
2018/1/27,2000,0,5,1,1
2018/1/27,2100,0,1,6,5
2018/1/27,2100,0,2,1,1
2018/1/27,2200,0,1,1,1
2018/1/27,2300,0,1,2,1
2018/1/27,2300,0,2,3,3
2018/1/28,0,0,1,2,2
2018/1/28,500,0,1,5,2
2018/1/28,500,0,2,2,2
2018/1/28,1000,0,1,12,10
2018/1/28,1000,0,2,6,5
2018/1/28,1100,0,1,1,1
2018/1/28,1100,0,2,6,6
2018/1/28,1100,0,5,1,1
2018/1/28,1200,0,1,5,5
2018/1/28,1200,0,2,4,4
2018/1/28,1300,0,1,1,1
2018/1/28,1300,0,2,3,3
2018/1/28,1400,0,2,3,2
2018/1/28,1500,0,1,2,2
2018/1/28,1500,0,2,1,1
2018/1/28,1600,0,1,3,3
2018/1/28,1600,0,2,2,2
2018/1/28,1800,0,2,1,1
2018/1/28,1800,0,5,1,1
2018/1/28,1900,0,1,1,1
2018/1/28,2000,0,1,3,3
2018/1/28,2100,0,1,4,4
2018/1/28,2100,0,2,2,1
2018/1/28,2200,0,1,3,2
2018/1/28,2200,0,2,2,2
2018/1/28,2300,0,1,1,1
2018/1/29,0,0,1,2,1
2018/1/29,0,0,2,3,1
2018/1/29,500,0,2,1,1
2018/1/29,700,0,1,2,1
2018/1/29,800,0,1,8,7
2018/1/29,800,0,2,3,2
2018/1/29,900,0,1,4,3
2018/1/29,1000,0,1,6,6
2018/1/29,1000,0,2,2,2
2018/1/29,1200,0,1,2,2
2018/1/29,1300,0,1,2,2
2018/1/29,1400,0,1,2,2
2018/1/29,1400,0,2,2,2
2018/1/29,1500,0,1,26,20
2018/1/29,1500,0,2,24,21
2018/1/29,1500,0,5,3,2
2018/1/29,1600,0,1,5,5
2018/1/29,1600,0,2,2,2
2018/1/29,1700,0,1,4,4
2018/1/29,1700,0,2,5,4
2018/1/29,1800,0,1,2,2
2018/1/29,1800,0,2,5,5
2018/1/29,1900,0,1,6,5
2018/1/29,1900,0,2,5,5
2018/1/29,2000,0,1,2,2
2018/1/29,2000,0,2,2,2
2018/1/29,2000,0,5,1,1
2018/1/29,2100,0,1,2,2
2018/1/29,2200,0,1,2,2
2018/1/29,2200,0,2,4,3
2018/1/29,2300,0,1,4,4
2018/1/29,2300,0,2,3,3
2018/1/30,0,0,1,1,1
2018/1/30,0,0,2,1,1
2018/1/30,500,0,2,1,1
2018/1/30,600,0,1,1,1
2018/1/30,700,0,1,1,1
2018/1/30,800,0,1,2,1
2018/1/30,900,0,1,8,3
2018/1/30,900,0,2,1,1
2018/1/30,1000,0,1,1,1
2018/1/30,1000,0,2,2,2
2018/1/30,1100,0,1,4,3
2018/1/30,1100,0,2,4,2
2018/1/30,1200,0,1,3,3
2018/1/30,1300,0,2,1,1
2018/1/30,1400,0,1,5,2
2018/1/30,1500,0,1,13,12
2018/1/30,1500,0,2,11,7
2018/1/30,1600,0,1,4,4
2018/1/30,1600,0,2,1,1
2018/1/30,1700,0,1,2,2
2018/1/30,1700,0,2,3,2
2018/1/30,1700,0,5,1,1
2018/1/30,1800,0,1,4,4
2018/1/30,1800,0,2,3,3
2018/1/30,1800,0,5,1,1
2018/1/30,1900,0,1,3,2
2018/1/30,2000,0,1,5,5
2018/1/30,2000,0,2,4,4
2018/1/30,2100,0,1,3,2
2018/1/30,2100,0,2,2,2
2018/1/30,2200,0,1,2,2
2018/1/30,2200,0,2,2,2
2018/1/30,2300,0,1,1,1
2018/1/30,2300,0,2,1,1
2018/1/31,0,0,1,4,2
2018/1/31,800,0,1,4,4
2018/1/31,900,0,1,4,4
2018/1/31,1000,0,1,1,1
2018/1/31,1300,0,1,3,3
2018/1/31,1500,0,1,3,2
2018/1/31,1600,0,1,16,13
2018/1/31,1600,0,2,10,9
2018/1/31,1600,0,5,1,1
2018/1/31,1700,0,1,10,8
2018/1/31,1700,0,2,7,7
2018/1/31,1800,0,1,12,11
2018/1/31,1800,0,2,22,18
2018/1/31,1900,0,1,8,7
2018/1/31,1900,0,2,2,2
2018/1/31,2000,0,1,3,3
2018/1/31,2100,0,1,2,2
2018/1/31,2100,0,2,1,1
2018/1/31,2100,0,5,3,2
2018/1/31,2200,0,1,3,3
2018/1/31,2200,0,2,1,1
2018/1/31,2300,0,1,2,2
2018/2/1,0,0,1,6,2
2018/2/1,100,0,1,1,1
2018/2/1,100,0,2,1,1
2018/2/1,300,0,2,1,1
2018/2/1,600,0,2,2,2
2018/2/1,700,0,2,2,2
2018/2/1,800,0,1,4,4
2018/2/1,900,0,1,4,4
2018/2/1,900,0,2,2,2
2018/2/1,1000,0,1,1,1
2018/2/1,1100,0,1,4,3
2018/2/1,1200,0,1,1,1
2018/2/1,1200,0,2,1,1
2018/2/1,1300,0,1,2,2
2018/2/1,1500,0,1,8,8
2018/2/1,1500,0,2,6,6
2018/2/1,1500,0,5,2,2
2018/2/1,1600,0,1,4,4
2018/2/1,1600,0,2,16,11
2018/2/1,1700,0,1,5,5
2018/2/1,1700,0,2,2,1
2018/2/1,1800,0,1,3,2
2018/2/1,1800,0,2,5,4
2018/2/1,1900,0,1,2,2
2018/2/1,1900,0,2,1,1
2018/2/1,2000,0,1,3,3
2018/2/1,2000,0,2,2,2
2018/2/1,2100,0,1,3,3
2018/2/1,2100,0,2,2,2
2018/2/1,2100,0,5,1,1
2018/2/1,2200,0,1,3,3
2018/2/1,2300,0,1,2,2
2018/2/1,2300,0,2,1,1
2018/2/2,0,0,1,1,1
2018/2/2,0,0,2,1,1
2018/2/2,500,0,1,1,1
2018/2/2,500,0,2,1,1
2018/2/2,600,0,1,2,2
2018/2/2,700,0,1,3,3
2018/2/2,700,0,2,1,1
2018/2/2,800,0,1,9,8
2018/2/2,900,0,1,3,2
2018/2/2,1300,0,1,3,3
2018/2/2,1400,0,1,1,1
2018/2/2,1500,0,1,9,7
2018/2/2,1500,0,2,3,3
2018/2/2,1500,0,5,1,1
2018/2/2,1600,0,1,9,9
2018/2/2,1600,0,2,2,2
2018/2/2,1600,0,5,2,2
2018/2/2,1800,0,2,1,1
2018/2/2,1900,0,1,1,1
2018/2/2,1900,0,2,2,2
2018/2/2,1900,0,5,2,1
2018/2/2,2100,0,1,1,1
2018/2/2,2200,0,1,1,1
2018/2/3,500,0,2,1,1
2018/2/3,600,0,2,1,1
2018/2/3,700,0,1,2,1
2018/2/3,800,0,1,2,1
2018/2/3,800,0,2,1,1
2018/2/3,900,0,1,5,2
2018/2/3,900,0,2,2,1
2018/2/3,1000,0,1,5,5
2018/2/3,1000,0,2,5,5
2018/2/3,1100,0,1,7,7
2018/2/3,1100,0,2,1,1
2018/2/3,1100,0,5,1,1
2018/2/3,1200,0,1,2,2
2018/2/3,1200,0,2,4,3
2018/2/3,1300,0,1,2,2
2018/2/3,1300,0,2,2,2
2018/2/3,1400,0,1,1,1
2018/2/3,1400,0,2,1,1
2018/2/3,1500,0,1,4,2
2018/2/3,1500,0,2,1,1
2018/2/3,1600,0,1,2,2
2018/2/3,1600,0,2,1,1
2018/2/3,1700,0,1,3,3
2018/2/3,1800,0,1,1,1
2018/2/3,1900,0,1,2,2
2018/2/3,2000,0,1,4,4
2018/2/3,2100,0,1,4,4
2018/2/3,2100,0,2,1,1
2018/2/3,2300,0,1,1,1
2018/2/3,2300,0,2,1,1
2018/2/4,0,0,1,1,1
2018/2/4,300,0,1,1,1
2018/2/4,700,0,1,1,1
2018/2/4,800,0,2,2,2
2018/2/4,1000,0,1,3,2
2018/2/4,1100,0,1,1,1
2018/2/4,1200,0,1,1,1
2018/2/4,1500,0,1,7,2
2018/2/4,1500,0,2,1,1
2018/2/4,1600,0,1,1,1
2018/2/4,1700,0,1,1,1
2018/2/4,1800,0,1,3,2
2018/2/4,1900,0,1,1,1
2018/2/4,2000,0,1,11,8
2018/2/4,2000,0,2,11,11
2018/2/4,2000,0,5,2,1
2018/2/4,2100,0,1,14,11
2018/2/4,2100,0,2,9,8
2018/2/4,2100,0,5,2,2
2018/2/4,2200,0,1,7,7
2018/2/4,2200,0,2,2,2
2018/2/4,2300,0,1,4,2
2018/2/4,2300,0,2,2,2
2018/2/4,2300,0,5,1,1
2018/2/5,100,0,1,1,1
2018/2/5,500,0,1,1,1
2018/2/5,500,0,2,1,1
2018/2/5,700,0,1,1,1
2018/2/5,700,0,2,2,1
2018/2/5,800,0,1,8,5
2018/2/5,800,0,2,2,2
2018/2/5,900,0,1,4,4
2018/2/5,900,0,2,4,2
2018/2/5,1000,0,1,6,4
2018/2/5,1000,0,2,1,1
2018/2/5,1100,0,1,1,1
2018/2/5,1100,0,2,3,3
2018/2/5,1100,0,5,1,1
2018/2/5,1200,0,1,7,6
2018/2/5,1200,0,2,2,2
2018/2/5,1300,0,1,2,2
2018/2/5,1300,0,2,2,2
2018/2/5,1400,0,1,1,1
2018/2/5,1400,0,2,1,1
2018/2/5,1500,0,1,1,1
2018/2/5,1600,0,1,2,2
2018/2/5,1700,0,1,4,4
2018/2/5,1700,0,2,1,1
2018/2/5,1800,0,1,5,5
2018/2/5,1800,0,2,3,3
2018/2/5,1800,0,5,2,1
2018/2/5,1900,0,1,6,5
2018/2/5,1900,0,2,10,5
2018/2/5,2000,0,1,10,8
2018/2/5,2000,0,2,3,3
2018/2/5,2100,0,1,3,3
2018/2/5,2100,0,2,3,2
2018/2/5,2100,0,5,1,1
2018/2/5,2200,0,1,2,2
2018/2/5,2200,0,2,15,7
2018/2/5,2200,0,5,1,1
2018/2/5,2300,0,1,4,2
2018/2/5,2300,0,2,3,3
2018/2/6,0,0,1,5,1
2018/2/6,0,0,2,1,1
2018/2/6,0,0,5,1,1
2018/2/6,600,0,2,1,1
2018/2/6,700,0,1,1,1
2018/2/6,800,0,1,1,1
2018/2/6,800,0,2,1,1
2018/2/6,900,0,1,1,1
2018/2/6,900,0,2,1,1
2018/2/6,900,0,5,1,1
2018/2/6,1000,0,1,3,3
2018/2/6,1000,0,5,1,1
2018/2/6,1100,0,2,1,1
2018/2/6,1200,0,1,1,1
2018/2/6,1300,0,1,2,2
2018/2/6,1300,0,5,1,1
2018/2/6,1500,0,1,12,11
2018/2/6,1500,0,2,6,4
2018/2/6,1500,0,5,1,1
2018/2/6,1600,0,1,7,6
2018/2/6,1600,0,2,6,5
2018/2/6,1700,0,1,5,4
2018/2/6,1700,0,2,4,2
2018/2/6,1800,0,1,1,1
2018/2/6,1800,0,2,11,5
2018/2/6,1900,0,1,2,2
2018/2/6,1900,0,2,3,3
2018/2/6,2100,0,1,4,4
2018/2/6,2100,0,2,1,1
2018/2/6,2200,0,1,2,1
2018/2/6,2200,0,2,2,2
2018/2/6,2200,0,5,2,1
2018/2/7,0,0,2,3,2
2018/2/7,100,0,1,2,1
2018/2/7,700,0,1,1,1
2018/2/7,700,0,2,2,2
2018/2/7,800,0,1,4,2
2018/2/7,900,0,2,2,2
2018/2/7,1000,0,1,1,1
2018/2/7,1100,0,1,1,1
2018/2/7,1100,0,2,1,1
2018/2/7,1200,0,1,3,3
2018/2/7,1500,0,1,20,18
2018/2/7,1500,0,2,19,13
2018/2/7,1500,0,5,1,1
2018/2/7,1600,0,1,24,19
2018/2/7,1600,0,2,10,10
2018/2/7,1600,0,5,4,3
2018/2/7,1700,0,1,21,15
2018/2/7,1700,0,2,3,3
2018/2/7,1700,0,5,1,1
2018/2/7,1800,0,1,4,3
2018/2/7,1800,0,2,2,2
2018/2/7,1900,0,1,4,4
2018/2/7,2000,0,1,9,5
2018/2/7,2000,0,2,1,1
2018/2/7,2000,0,5,1,1
2018/2/7,2100,0,1,7,5
2018/2/7,2100,0,2,3,3
2018/2/7,2200,0,1,8,8
2018/2/7,2200,0,2,6,5
2018/2/7,2300,0,1,3,2
2018/2/8,100,0,2,2,2
2018/2/8,300,0,2,3,1
2018/2/8,300,0,5,1,1
2018/2/8,400,0,1,1,1
2018/2/8,600,0,1,1,1
2018/2/8,600,0,2,1,1
2018/2/8,700,0,1,4,3
2018/2/8,700,0,2,1,1
2018/2/8,800,0,1,1,1
2018/2/8,900,0,1,2,2
2018/2/8,1100,0,1,3,3
2018/2/8,1100,0,2,1,1
2018/2/8,1300,0,1,2,2
2018/2/8,1400,0,1,1,1
2018/2/8,1500,0,1,4,4
2018/2/8,1500,0,2,4,4
2018/2/8,1600,0,1,23,17
2018/2/8,1600,0,2,16,15
2018/2/8,1700,0,1,20,16
2018/2/8,1700,0,2,10,10
2018/2/8,1700,0,5,2,2
2018/2/8,1800,0,1,8,6
2018/2/8,1800,0,2,6,6
2018/2/8,1900,0,1,8,7
2018/2/8,2000,0,1,13,9
2018/2/8,2000,0,2,2,2
2018/2/8,2100,0,1,4,4
2018/2/8,2100,0,2,3,3
2018/2/8,2200,0,1,7,7
2018/2/8,2200,0,2,2,2
2018/2/8,2300,0,1,1,1
2018/2/9,0,0,1,4,3
2018/2/9,0,0,2,3,3
2018/2/9,0,0,5,2,1
2018/2/9,100,0,2,1,1
2018/2/9,200,0,1,1,1
2018/2/9,700,0,1,5,5
2018/2/9,700,0,2,1,1
2018/2/9,800,0,1,13,9
2018/2/9,800,0,2,4,4
2018/2/9,900,0,1,5,5
2018/2/9,900,0,2,2,2
2018/2/9,1000,0,2,2,2
2018/2/9,1100,0,1,3,3
2018/2/9,1100,0,2,1,1
2018/2/9,1200,0,1,5,4
2018/2/9,1200,0,2,2,2
2018/2/9,1300,0,1,1,1
2018/2/9,1300,0,2,1,1
2018/2/9,1400,0,1,2,1
2018/2/9,1400,0,2,1,1
2018/2/9,1400,0,5,1,1
2018/2/9,1500,0,1,13,11
2018/2/9,1500,0,2,6,6
2018/2/9,1600,0,1,8,6
2018/2/9,1600,0,2,2,2
2018/2/9,1600,0,5,1,1
2018/2/9,1700,0,1,4,4
2018/2/9,1700,0,2,3,3
2018/2/9,1800,0,1,3,3
2018/2/9,1800,0,2,5,4
2018/2/9,1900,0,2,1,1
2018/2/9,2000,0,1,7,5
2018/2/9,2000,0,2,3,3
2018/2/9,2100,0,1,4,4
2018/2/9,2200,0,2,1,1
2018/2/9,2300,0,1,1,1
2018/2/9,2300,0,5,1,1
2018/2/10,0,0,1,1,1
2018/2/10,600,0,1,2,1
2018/2/10,600,0,2,1,1
2018/2/10,700,0,2,2,2
2018/2/10,900,0,1,3,2
2018/2/10,1000,0,2,5,2
2018/2/10,1100,0,1,1,1
2018/2/10,1300,0,1,4,3
2018/2/10,1300,0,2,2,2
2018/2/10,1300,0,5,1,1
2018/2/10,1400,0,1,12,10
2018/2/10,1400,0,2,5,4
2018/2/10,1400,0,5,2,2
2018/2/10,1500,0,1,2,2
2018/2/10,1500,0,2,2,2
2018/2/10,1600,0,1,4,3
2018/2/10,1600,0,2,1,1
2018/2/10,1700,0,1,2,2
2018/2/10,1700,0,2,2,2
2018/2/10,1800,0,1,1,1
2018/2/10,1800,0,2,5,4
2018/2/10,1900,0,1,1,1
2018/2/10,1900,0,2,6,5
2018/2/10,2000,0,1,4,3
2018/2/10,2000,0,2,2,2
2018/2/10,2100,0,1,4,3
2018/2/10,2100,0,2,2,2
2018/2/10,2200,0,1,2,1
2018/2/10,2200,0,2,1,1
2018/2/10,2300,0,2,1,1
2018/2/11,0,0,1,1,1
2018/2/11,600,0,2,1,1
2018/2/11,700,0,1,3,3
2018/2/11,700,0,2,4,3
2018/2/11,800,0,1,2,2
2018/2/11,800,0,2,2,2
2018/2/11,900,0,1,3,3
2018/2/11,900,0,2,1,1
2018/2/11,900,0,5,1,1
2018/2/11,1000,0,2,2,1
2018/2/11,1100,0,1,3,2
2018/2/11,1300,0,1,4,4
2018/2/11,1300,0,2,5,2
2018/2/11,1400,0,2,2,2
2018/2/11,1500,0,1,1,1
2018/2/11,1500,0,2,1,1
2018/2/11,1600,0,1,10,10
2018/2/11,1600,0,2,4,3
2018/2/11,1600,0,5,3,2
2018/2/11,1700,0,1,5,4
2018/2/11,1700,0,2,3,3
2018/2/11,1800,0,1,4,3
2018/2/11,1800,0,2,3,3
2018/2/11,1900,0,1,4,4
2018/2/11,2000,0,1,6,4
2018/2/11,2000,0,2,4,2
2018/2/11,2100,0,1,9,5
2018/2/11,2100,0,5,1,1
2018/2/11,2200,0,1,3,2
2018/2/11,2200,0,2,1,1
2018/2/11,2300,0,1,1,1
2018/2/12,0,0,2,1,1
2018/2/12,300,0,1,1,1
2018/2/12,600,0,1,1,1
2018/2/12,700,0,2,1,1
2018/2/12,800,0,1,3,2
2018/2/12,800,0,2,2,2
2018/2/12,900,0,1,4,2
2018/2/12,900,0,2,2,1
2018/2/12,1000,0,1,27,14
2018/2/12,1000,0,2,7,5
2018/2/12,1000,0,5,2,2
2018/2/12,1100,0,1,9,8
2018/2/12,1100,0,2,9,4
2018/2/12,1200,0,1,5,5
2018/2/12,1200,0,2,1,1
2018/2/12,1300,0,1,10,6
2018/2/12,1300,0,2,3,3
2018/2/12,1400,0,1,2,2
2018/2/12,1500,0,1,2,2
2018/2/12,1500,0,2,1,1
2018/2/12,1600,0,1,1,1
2018/2/12,1700,0,1,1,1
2018/2/12,1700,0,2,1,1
2018/2/12,1800,0,1,1,1
2018/2/12,1800,0,2,1,1
2018/2/12,1900,0,1,3,2
2018/2/12,1900,0,2,1,1
2018/2/12,2000,0,1,5,3
2018/2/12,2100,0,1,6,4
2018/2/12,2100,0,2,2,1
2018/2/12,2200,0,2,2,1
2018/2/12,2300,0,2,1,1
2018/2/13,0,0,1,1,1
2018/2/13,300,0,5,2,1
2018/2/13,500,0,1,1,1
2018/2/13,600,0,1,2,1
2018/2/13,900,0,1,3,2
2018/2/13,1000,0,1,10,8
2018/2/13,1000,0,2,5,5
2018/2/13,1000,0,5,1,1
2018/2/13,1100,0,1,3,3
2018/2/13,1100,0,2,2,2
2018/2/13,1200,0,1,1,1
2018/2/13,1200,0,2,1,1
2018/2/13,1300,0,1,2,1
2018/2/13,1400,0,1,4,3
2018/2/13,1500,0,1,3,2
2018/2/13,1700,0,1,3,3
2018/2/13,1700,0,2,1,1
2018/2/13,1800,0,2,1,1
2018/2/13,1900,0,2,1,1
2018/2/13,2000,0,1,1,1
2018/2/13,2200,0,1,2,1
2018/2/13,2200,0,2,2,2
2018/2/13,2200,0,5,1,1
2018/2/13,2300,0,1,2,1
2018/2/14,500,0,1,1,1
2018/2/14,600,0,1,1,1
2018/2/14,700,0,1,2,2
2018/2/14,700,0,2,1,1
2018/2/14,700,0,5,1,1
2018/2/14,800,0,1,2,2
2018/2/14,800,0,2,1,1
2018/2/14,900,0,1,13,4
2018/2/14,900,0,2,1,1
2018/2/14,900,0,5,1,1
2018/2/14,1000,0,2,3,3
2018/2/14,1100,0,1,3,2
2018/2/14,1200,0,1,1,1
2018/2/14,1300,0,1,1,1
2018/2/14,1400,0,1,1,1
2018/2/14,1600,0,1,4,1
2018/2/14,1700,0,1,1,1
2018/2/14,2300,0,2,1,1
2018/2/15,0,0,2,1,1
2018/2/15,1200,0,1,1,1
2018/2/15,1400,0,1,1,1
2018/2/15,1500,0,2,1,1
2018/2/15,1900,0,1,5,1
2018/2/15,2000,0,1,1,1
2018/2/16,100,0,1,1,1
2018/2/16,100,0,2,3,2
2018/2/16,900,0,1,1,1
2018/2/16,1000,0,1,1,1
2018/2/16,1000,0,2,2,2
2018/2/16,1100,0,1,1,1
2018/2/16,1100,0,5,2,2
2018/2/16,1200,0,2,1,1
2018/2/16,1200,0,5,1,1
2018/2/16,1300,0,1,1,1
2018/2/16,1400,0,2,2,2
2018/2/16,1500,0,2,1,1
2018/2/16,1600,0,5,1,1
2018/2/16,1800,0,1,1,1
2018/2/16,1900,0,2,1,1
2018/2/16,2000,0,2,1,1
2018/2/16,2100,0,1,1,1
2018/2/16,2100,0,2,1,1
2018/2/16,2200,0,1,2,2
2018/2/17,0,0,5,1,1
2018/2/17,700,0,1,2,2
2018/2/17,700,0,2,2,2
2018/2/17,800,0,1,14,7
2018/2/17,800,0,2,5,5
2018/2/17,800,0,5,3,2
2018/2/17,900,0,1,2,2
2018/2/17,900,0,2,3,3
2018/2/17,900,0,5,1,1
2018/2/17,1000,0,1,10,10
2018/2/17,1000,0,2,5,4
2018/2/17,1000,0,5,1,1
2018/2/17,1100,0,1,4,3
2018/2/17,1100,0,2,3,3
2018/2/17,1200,0,1,2,2
2018/2/17,1200,0,2,1,1
2018/2/17,1300,0,1,1,1
2018/2/17,1300,0,2,1,1
2018/2/17,1400,0,1,1,1
2018/2/17,1500,0,1,4,2
2018/2/17,1500,0,2,1,1
2018/2/17,1600,0,1,1,1
2018/2/17,1700,0,1,2,2
2018/2/17,1700,0,2,1,1
2018/2/17,1800,0,1,1,1
2018/2/17,2100,0,1,1,1
2018/2/17,2100,0,2,2,1
2018/2/18,0,0,2,1,1
2018/2/18,300,0,1,2,2
2018/2/18,500,0,1,2,1
2018/2/18,600,0,1,1,1
2018/2/18,700,0,5,1,1
2018/2/18,800,0,1,1,1
2018/2/18,800,0,2,3,1
2018/2/18,800,0,5,1,1
2018/2/18,900,0,1,8,8
2018/2/18,900,0,2,1,1
2018/2/18,1000,0,1,25,9
2018/2/18,1000,0,2,10,10
2018/2/18,1000,0,5,1,1
2018/2/18,1100,0,1,5,4
2018/2/18,1100,0,2,3,3
2018/2/18,1100,0,5,1,1
2018/2/18,1200,0,1,2,2
2018/2/18,1200,0,2,1,1
2018/2/18,1300,0,2,8,5
